AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,ESR,ST,FER,RAC1P,PUBCOV
35,16,2,1,1,0,0,0,4,0,0,1,0,0,0,0
45,16,2,0,1,0,0,0,4,0,0,6,0,0,0,1
28,16,3,1,0,0,0,0,4,1,0,3,0,0,0,0
29,16,4,1,0,0,0,0,4,0,0,3,0,0,0,0
2,13,4,1,0,5,0,0,4,0,0,1,0,0,0,0
27,8,0,1,0,0,4,2,4,0,1,1,0,0,0,0
13,18,0,0,0,0,4,2,4,0,1,6,0,2,0,0
6,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
1,11,4,1,0,7,0,0,0,0,0,6,0,0,0,0
2,12,4,0,0,0,0,2,4,0,0,6,0,2,0,0
31,17,2,1,0,0,0,0,2,0,0,3,0,0,0,0
17,20,0,0,0,0,0,0,4,3,0,1,0,2,0,0
22,18,0,0,0,0,0,0,4,1,0,1,0,2,0,0
0,12,4,0,0,1,0,0,0,0,0,0,0,2,0,0
46,15,0,1,0,0,0,0,4,3,0,1,0,0,0,0
44,15,0,0,0,0,0,0,4,0,0,1,0,0,0,0
29,16,0,1,0,0,0,0,4,0,0,6,0,0,0,0
26,15,0,0,0,0,0,0,4,0,0,6,0,2,0,0
1,11,4,1,0,4,0,0,0,0,0,6,0,0,0,0
19,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
23,11,3,1,1,0,0,0,4,0,0,6,0,0,0,1
34,15,2,1,1,0,0,0,4,0,0,6,0,0,1,1
49,17,0,0,0,0,0,0,4,0,0,6,0,0,0,0
37,13,0,1,0,0,3,0,4,1,1,1,0,0,0,1
37,15,0,0,0,0,4,0,4,0,1,6,0,0,0,1
2,13,4,0,0,2,0,0,4,0,0,6,0,2,0,1
23,0,0,1,0,0,4,0,4,0,1,6,0,0,0,0
0,9,4,1,0,6,4,0,0,0,1,0,0,0,0,0
11,20,0,1,0,0,4,0,4,0,1,6,0,0,0,0
10,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
12,21,4,1,0,0,4,0,4,0,1,6,0,0,0,0
41,17,0,0,0,0,0,2,4,0,0,6,0,0,0,0
38,18,0,0,0,0,0,2,4,1,0,1,0,0,0,0
42,17,0,1,0,0,0,2,2,1,0,1,0,0,0,0
29,16,2,1,1,0,0,2,4,0,0,1,0,0,1,1
11,15,0,0,0,0,4,0,4,0,1,6,0,2,0,0
21,15,0,0,0,0,0,0,4,0,0,6,0,2,0,0
40,16,0,1,1,0,0,2,4,0,0,6,0,0,0,0
36,21,0,0,0,0,0,2,4,0,0,3,0,0,0,0
16,15,4,1,0,0,0,2,4,0,0,3,0,0,0,0
49,18,4,1,1,0,3,0,4,0,1,6,0,0,0,0
48,15,0,0,0,0,0,0,4,1,0,6,0,0,0,0
14,15,4,0,0,0,0,2,4,1,0,1,0,2,0,1
38,15,2,0,0,0,0,0,4,1,0,3,0,0,0,0
28,11,3,0,0,0,4,2,4,0,1,1,0,2,0,0
2,11,4,0,0,0,0,2,4,0,0,6,0,2,0,1
0,11,4,1,0,1,0,0,0,0,0,0,0,0,0,0
26,20,2,0,0,0,3,0,2,0,1,1,0,2,0,0
44,15,0,0,1,0,0,0,4,1,0,6,0,0,0,0
23,12,0,0,0,0,0,0,4,0,0,1,0,2,0,0
6,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
17,20,0,0,0,0,0,2,4,3,0,3,0,2,0,0
26,13,0,1,0,0,0,0,4,0,0,1,0,0,0,0
3,13,4,0,0,0,0,0,4,0,0,1,0,2,0,0
2,13,4,0,0,1,0,0,4,0,0,1,0,2,0,0
3,14,4,0,0,0,0,0,4,0,0,1,0,2,0,0
12,15,4,0,0,0,0,0,4,0,0,1,0,2,1,0
1,11,4,0,0,1,0,2,0,1,0,6,0,2,0,0
35,19,0,0,0,0,0,0,4,0,0,6,0,2,0,0
29,17,0,0,1,0,2,0,4,0,0,6,0,2,0,0
45,17,0,0,0,0,0,0,4,3,0,6,0,0,0,0
33,18,4,0,0,0,0,0,4,0,0,1,0,2,1,0
19,18,0,0,0,0,0,0,4,3,0,1,0,2,0,1
47,20,2,0,0,0,3,0,4,3,1,6,0,0,0,1
47,15,0,1,0,0,0,0,4,3,0,3,0,0,0,0
46,13,0,0,0,0,0,0,4,3,0,6,0,0,0,0
41,8,0,0,0,0,4,0,4,0,1,6,0,0,0,0
15,8,0,1,1,0,4,0,4,0,1,1,0,0,0,0
14,8,0,0,0,0,4,0,4,0,1,2,0,1,0,0
43,19,0,0,0,0,3,0,4,0,1,1,0,0,0,0
36,19,4,0,0,0,0,0,4,0,0,6,0,0,1,0
21,15,4,1,0,0,0,0,4,0,0,3,0,0,1,0
3,13,4,1,0,0,0,0,4,0,0,3,0,0,1,1
12,13,0,0,0,0,4,1,4,0,1,6,0,2,0,0
42,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0
26,8,0,0,0,0,4,0,4,0,1,6,0,2,0,0
25,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
49,16,3,0,1,0,0,0,4,3,0,6,0,0,0,1
11,7,4,0,0,0,0,0,4,3,0,1,0,2,0,0
47,11,0,1,0,0,3,0,4,0,1,1,0,0,0,0
27,21,0,0,0,0,0,0,4,1,0,1,0,2,0,0
43,15,0,0,0,0,3,0,4,0,1,6,0,0,0,0
6,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
49,13,4,1,0,0,0,0,2,3,0,6,0,0,0,1
25,13,4,1,0,0,0,0,4,3,0,1,0,0,0,0
35,20,4,0,0,0,0,0,4,1,0,6,0,2,0,0
3,13,4,1,0,0,0,0,4,0,0,6,0,0,0,0
12,20,4,0,1,0,4,0,4,0,1,6,0,2,0,0
42,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
41,18,3,0,0,0,0,0,4,0,0,2,0,0,0,0
12,10,4,1,0,0,0,0,4,0,0,6,0,0,0,0
4,18,4,0,0,0,0,0,4,0,0,6,0,2,0,1
38,20,0,0,1,0,0,0,4,0,0,6,0,0,0,1
9,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
48,15,2,0,0,0,4,0,4,0,1,1,0,0,0,1
21,14,4,0,0,0,4,0,4,0,1,6,0,2,0,0
19,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
8,15,0,0,0,0,0,2,1,0,0,4,0,2,0,0
14,18,0,1,0,0,0,2,2,0,0,3,0,0,0,0
24,15,4,0,0,0,0,0,4,1,0,1,0,1,0,0
0,12,4,0,0,0,0,0,0,1,0,0,0,2,0,0
2,13,4,1,0,1,0,0,4,1,0,1,0,0,0,0
3,13,4,0,0,0,0,0,4,0,0,6,0,2,1,0
7,20,4,1,0,0,0,0,4,1,0,1,0,0,0,0
2,13,4,0,0,1,0,0,4,1,0,6,0,2,0,0
30,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
30,14,0,1,0,0,0,0,4,1,0,1,0,0,0,0
37,10,4,0,1,0,0,0,4,1,0,6,0,0,0,1
16,15,2,1,0,0,4,2,4,0,1,1,0,0,0,0
15,19,4,1,0,0,3,2,2,0,1,6,0,0,0,0
49,5,0,0,0,0,4,0,4,0,1,6,0,0,0,0
6,17,4,0,0,0,0,0,4,3,0,1,0,2,0,0
32,17,2,1,0,0,0,0,4,3,0,6,0,0,0,1
47,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
2,12,4,1,0,1,0,2,4,1,0,6,0,0,0,0
39,20,0,1,0,0,0,1,4,0,0,1,0,0,0,0
39,15,0,0,1,0,0,1,4,3,0,6,0,0,0,1
13,18,0,1,0,0,0,0,4,3,0,1,0,0,0,0
49,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0
11,0,4,1,1,0,0,0,4,0,0,6,0,0,0,1
19,15,0,0,0,0,4,0,4,0,1,6,0,2,0,0
19,18,0,1,0,0,4,0,4,0,1,1,0,0,0,0
5,15,4,0,0,0,0,0,4,1,0,1,0,2,0,0
43,0,1,0,1,0,4,0,4,0,1,6,0,0,0,1
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
0,10,4,1,1,0,0,0,0,0,0,0,0,0,0,1
15,22,0,0,0,0,0,0,4,0,0,6,0,2,0,0
12,15,0,0,0,0,4,0,4,0,1,2,0,2,0,0
31,20,0,0,0,0,4,0,4,0,1,1,0,2,0,0
36,18,0,1,0,0,4,0,4,0,1,6,0,0,0,0
5,18,4,1,0,0,4,0,4,0,1,6,0,0,0,0
5,18,4,1,0,0,4,0,4,0,1,6,0,0,0,0
11,18,0,0,1,0,0,2,4,0,0,6,0,1,0,0
1,12,4,1,0,0,0,0,0,0,0,6,0,0,1,1
49,21,2,1,0,0,0,0,2,1,0,6,0,0,0,1
6,17,4,0,1,0,0,0,4,0,0,6,0,2,1,0
31,21,0,0,0,0,3,0,4,0,1,6,0,2,0,0
2,13,4,0,0,2,0,0,4,0,0,1,0,2,0,0
2,12,4,1,0,1,0,0,4,2,0,6,0,0,0,0
0,10,4,0,0,1,0,0,0,2,0,0,0,2,0,0
43,12,2,0,0,0,0,0,4,0,0,6,0,0,1,1
20,12,0,0,0,0,4,2,4,3,1,6,0,2,0,0
2,13,4,0,0,2,0,2,4,3,0,6,0,2,0,0
0,11,4,0,0,2,0,2,0,3,0,0,0,2,0,0
44,15,0,0,0,0,3,0,4,0,1,1,0,0,0,0
7,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
3,13,4,1,0,0,0,0,4,0,0,6,0,0,0,0
32,17,4,0,0,0,4,0,4,0,1,1,0,2,0,0
27,20,0,0,0,0,0,0,4,3,0,1,0,2,0,0
22,15,0,1,0,0,0,0,3,0,0,6,0,0,0,0
11,18,4,0,0,0,0,2,4,0,0,1,0,2,0,0
0,11,4,1,0,0,2,0,0,0,0,0,0,0,0,1
49,20,2,0,1,0,0,0,4,0,0,1,0,0,1,1
12,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
26,15,4,1,0,0,0,0,4,0,0,1,0,0,1,0
6,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
3,15,4,0,0,0,0,0,4,0,0,6,0,2,0,0
1,12,4,0,0,2,0,0,0,0,0,6,0,2,0,0
32,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
29,19,0,0,0,0,4,0,4,0,1,6,0,2,0,0
4,18,4,0,0,0,0,0,4,1,0,1,0,2,0,0
0,11,4,0,0,7,0,0,0,1,0,0,0,2,0,0
19,13,0,0,0,0,0,0,4,0,0,6,0,2,0,0
7,18,4,1,0,0,0,2,4,3,0,1,0,0,0,0
9,18,4,0,0,0,0,2,4,1,0,3,0,2,0,0
3,17,4,0,0,0,0,2,4,0,0,1,0,2,0,0
24,18,0,0,0,0,3,2,4,0,1,1,0,2,0,0
2,15,4,1,0,0,0,1,4,1,0,1,0,0,0,0
16,21,0,0,0,0,0,0,4,0,0,6,0,2,0,0
33,18,0,0,0,0,0,2,4,1,0,6,0,2,0,0
4,18,4,1,0,0,0,2,4,1,0,6,0,0,0,0
46,17,0,0,0,0,0,0,4,0,0,1,0,0,1,0
11,18,4,1,0,0,0,0,4,0,0,1,0,0,1,0
6,18,4,1,0,0,3,2,4,0,1,6,0,0,0,0
6,18,4,1,0,0,0,2,4,3,0,6,0,0,0,0
46,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0
31,11,0,0,0,0,4,0,4,0,1,1,0,2,0,0
40,7,0,1,0,0,4,0,4,0,1,6,0,0,0,0
10,20,0,1,0,0,4,0,4,3,1,1,0,0,0,0
8,18,4,0,0,0,4,0,4,0,1,6,0,2,0,0
4,15,4,1,0,0,4,0,4,3,1,6,0,0,0,0
19,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
14,20,0,1,0,0,2,2,4,1,0,1,0,0,0,0
11,20,0,0,0,0,4,2,4,0,1,1,0,1,0,0
45,15,0,1,0,0,0,0,4,1,0,6,0,0,0,0
22,13,0,0,0,0,4,0,4,0,1,1,0,2,0,0
25,6,0,1,0,0,4,0,4,0,1,1,0,0,0,0
2,12,4,1,0,1,0,0,4,0,0,6,0,0,0,1
0,9,4,1,0,1,0,0,0,0,0,0,0,0,0,1
11,18,0,0,0,0,0,2,4,1,0,1,0,2,0,0
48,0,0,0,0,0,4,0,4,3,1,6,0,0,0,0
13,15,4,0,0,0,4,0,4,0,1,1,0,1,0,0
1,12,4,1,0,7,0,0,0,1,0,6,0,0,0,1
48,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
8,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
47,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
3,13,4,1,0,0,0,2,4,0,0,1,0,0,0,0
35,15,1,0,1,0,0,0,4,0,0,6,0,2,0,1
0,11,4,1,1,8,0,0,0,0,0,0,0,0,0,1
38,12,4,1,0,0,0,0,4,0,0,1,0,0,0,0
12,16,3,0,0,0,0,0,4,0,0,6,0,2,0,0
14,0,4,1,1,0,0,0,4,1,0,6,0,0,0,1
32,0,0,1,0,0,4,0,4,0,1,6,0,0,0,1
34,0,0,0,0,0,3,0,4,0,1,1,0,2,0,1
17,19,0,0,0,0,3,0,4,3,1,3,0,2,0,0
1,12,4,0,0,1,0,0,0,3,0,6,0,2,0,0
18,16,0,1,0,0,0,0,4,3,0,1,0,0,0,0
14,16,0,0,0,0,0,0,4,3,0,6,0,2,0,0
28,23,0,0,0,0,4,0,4,1,1,1,0,2,0,0
47,13,0,0,1,0,4,0,4,0,1,1,0,0,0,0
9,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
42,18,4,0,0,0,0,0,4,0,0,1,0,0,1,0
10,15,4,1,0,0,0,0,4,3,0,1,0,0,0,0
42,18,2,1,0,0,0,0,4,1,0,1,0,0,0,0
26,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
45,8,0,1,0,0,3,0,4,0,1,1,0,0,0,0
38,0,0,0,0,0,4,0,4,0,1,1,0,0,0,0
5,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
1,12,4,1,0,1,0,0,0,0,0,1,0,0,0,0
20,20,2,0,0,0,0,2,4,1,0,1,0,2,0,1
29,17,4,1,1,0,0,2,2,1,0,6,0,0,0,1
31,8,0,1,0,0,0,0,4,0,0,1,0,0,0,0
31,8,0,0,0,0,0,0,4,3,0,1,0,2,0,0
12,17,4,0,0,0,0,0,4,3,0,1,0,1,0,0
6,15,4,1,0,0,0,0,4,3,0,6,0,0,0,0
49,20,0,1,1,0,0,0,4,1,0,6,0,0,0,0
49,16,0,0,0,0,0,0,4,0,0,6,0,0,0,0
38,21,0,0,0,0,3,2,4,0,1,6,0,0,0,0
9,21,4,0,0,0,3,2,4,0,1,1,0,2,0,0
43,18,0,0,0,0,0,0,4,3,0,6,0,0,0,0
44,13,0,1,1,0,0,0,4,0,0,6,0,0,0,1
3,17,4,0,0,0,0,0,4,1,0,6,0,2,0,1
1,11,4,0,0,0,0,0,0,3,0,1,0,2,0,1
15,20,4,0,0,0,4,2,4,0,1,1,0,2,0,0
41,15,0,0,0,0,0,0,4,3,0,1,0,0,0,0
1,12,4,1,0,0,0,0,0,3,0,6,0,0,0,0
21,16,0,0,0,0,0,2,4,3,0,6,0,1,0,0
39,11,1,0,1,0,0,0,4,0,0,1,0,0,1,1
34,15,0,0,0,0,0,2,4,0,0,6,0,2,0,0
16,19,4,1,0,0,0,0,4,2,0,1,0,0,1,0
46,23,0,1,0,0,3,0,4,0,1,1,0,0,1,0
41,18,2,0,1,0,0,2,4,0,0,3,0,0,0,0
1,11,4,0,0,7,0,0,0,3,0,6,0,2,0,0
30,11,0,1,1,0,0,0,4,0,0,6,0,0,0,1
32,12,0,0,1,0,0,0,4,0,0,6,0,2,0,0
27,16,0,0,0,0,3,0,4,3,1,6,0,2,0,0
2,13,4,1,0,3,0,0,4,0,0,1,0,0,0,1
8,18,4,1,0,0,0,2,4,3,0,1,0,0,0,0
24,7,0,0,0,0,4,0,4,0,1,6,0,2,0,0
5,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
4,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
0,13,4,0,0,2,0,0,0,0,0,0,0,2,0,0
28,20,4,1,0,0,0,2,4,0,0,1,0,0,0,0
9,20,4,0,0,0,4,0,4,0,1,1,0,2,0,0
2,13,4,1,0,5,0,0,4,0,0,1,0,0,0,1
47,16,0,0,0,0,0,0,4,0,0,6,0,0,0,0
8,19,4,1,0,0,0,0,4,1,0,6,0,0,0,0
6,18,4,1,0,0,0,0,4,1,0,6,0,0,0,0
43,18,0,0,0,0,0,0,4,0,0,6,0,0,0,0
7,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
7,20,4,1,0,0,0,0,3,0,0,1,0,0,0,0
7,18,4,0,0,0,0,2,4,2,0,3,0,2,0,0
13,18,4,0,0,0,0,0,4,0,0,1,0,2,0,1
11,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
21,17,0,0,0,0,0,0,4,0,0,6,0,2,0,0
38,15,0,1,0,0,3,0,4,0,1,1,0,0,0,1
37,15,0,0,0,0,4,0,4,0,1,1,0,0,0,1
9,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
6,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
6,14,0,0,0,0,0,0,4,0,0,3,0,1,0,0
20,18,0,0,0,0,0,0,4,0,0,6,0,2,0,0
43,18,0,0,0,0,0,0,4,3,0,6,0,0,0,0
38,1,0,1,1,0,3,0,4,0,1,6,0,0,0,1
34,15,0,0,0,0,4,0,4,0,1,1,0,2,0,0
12,15,4,1,0,0,3,0,4,0,1,1,0,0,0,0
0,10,4,1,0,3,0,0,0,0,0,0,0,0,0,0
0,11,4,0,0,7,0,2,0,3,0,0,0,2,1,0
25,17,0,1,0,0,0,0,4,0,0,6,0,0,0,0
3,18,4,1,0,0,0,0,4,0,0,3,0,0,0,0
25,15,0,0,0,0,4,2,4,1,1,6,0,2,0,0
43,20,3,0,0,0,0,0,4,0,0,1,0,0,0,0
11,21,4,1,0,0,0,0,4,1,0,1,0,0,0,0
9,20,4,1,0,0,0,2,4,0,0,1,0,0,0,0
43,20,0,0,0,0,0,2,4,0,0,6,0,0,0,0
46,16,0,0,0,0,0,0,4,0,0,6,0,0,0,0
22,15,4,1,0,0,0,0,4,0,0,1,0,0,0,1
4,12,4,1,1,0,0,0,4,1,0,6,0,0,0,0
1,12,4,0,0,1,0,0,0,1,0,6,0,2,0,0
0,11,4,1,0,1,0,0,0,0,0,0,0,0,0,0
42,15,0,1,1,0,0,0,4,0,0,6,0,0,0,0
15,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
9,20,4,0,0,0,0,0,4,0,0,1,0,2,0,0
26,17,4,1,0,0,0,0,4,1,0,1,0,0,0,0
11,0,4,0,0,0,0,0,4,3,0,1,0,2,0,0
37,19,0,0,0,0,0,0,4,1,0,2,0,0,0,0
4,15,4,0,0,0,0,0,4,1,0,6,0,2,0,0
45,18,0,0,0,0,0,0,4,1,0,6,0,0,0,0
3,13,4,0,0,0,0,0,4,1,0,1,0,2,0,1
4,15,4,1,0,0,0,0,4,3,0,1,0,0,0,0
1,11,4,1,0,1,0,2,0,3,0,6,0,0,0,0
45,17,4,0,0,0,0,2,4,3,0,6,0,0,0,0
13,15,0,0,0,0,0,0,4,0,0,3,0,2,0,0
14,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
23,15,3,1,1,0,0,0,4,0,0,6,0,0,0,0
42,15,2,0,1,0,0,0,4,0,0,6,0,0,0,1
37,16,4,1,0,0,0,2,4,0,0,3,0,0,0,0
24,12,0,1,0,0,4,0,4,0,1,1,0,0,0,0
22,12,0,0,0,0,4,0,4,0,1,1,0,2,0,0
4,17,4,1,0,0,0,0,4,0,0,6,0,0,0,1
21,21,0,0,0,0,0,0,4,2,0,1,0,2,0,0
44,21,2,0,0,0,0,0,4,1,0,6,0,0,0,0
24,22,0,0,0,0,0,0,4,0,0,1,0,2,0,0
33,17,2,0,0,0,4,0,4,0,1,1,0,2,0,0
26,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
47,20,0,0,0,0,0,0,4,1,0,1,0,0,0,0
1,12,4,1,0,7,0,2,0,0,0,6,0,0,0,0
34,17,0,0,0,0,0,0,4,0,0,1,0,2,0,0
49,20,0,0,0,0,0,0,4,1,0,6,0,0,1,0
4,15,4,0,0,0,2,0,4,3,0,1,0,2,0,0
48,15,0,0,1,0,0,0,4,1,0,6,0,0,0,0
22,17,4,0,1,0,0,0,4,0,0,6,0,2,1,1
47,20,0,1,0,0,0,0,4,0,0,6,0,0,0,0
40,18,1,0,1,0,0,0,4,3,0,6,0,0,0,0
44,15,0,1,1,0,0,0,4,0,0,6,0,0,0,0
39,15,0,0,0,0,0,0,4,0,0,1,0,0,0,0
2,13,4,1,0,3,0,0,4,0,0,1,0,0,0,0
0,12,4,1,0,3,0,0,0,0,0,0,0,0,0,0
24,18,4,0,0,0,0,0,4,0,0,1,0,2,0,1
5,15,4,1,1,0,0,0,4,0,0,6,0,0,0,1
3,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
0,12,4,0,0,7,0,0,0,1,0,0,0,2,0,0
13,19,4,0,0,0,0,0,4,3,0,1,0,2,0,0
37,21,0,1,0,0,3,0,4,0,1,3,0,0,0,0
49,15,2,1,0,0,0,0,4,0,0,6,0,0,1,1
17,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
9,19,4,1,0,0,0,2,4,3,0,1,0,0,0,0
41,18,2,0,1,0,0,0,4,0,0,6,0,0,0,1
30,14,0,1,0,0,4,0,4,0,1,1,0,0,0,0
0,10,4,0,0,1,0,0,0,1,0,0,0,2,0,0
32,8,0,0,0,0,4,0,4,0,1,6,0,2,0,0
12,8,4,1,0,0,4,0,4,0,1,1,0,0,0,0
8,20,4,0,0,0,0,0,4,1,0,1,0,2,0,0
7,15,0,0,0,0,0,0,4,1,0,6,0,2,0,0
34,10,4,0,0,0,0,0,4,0,0,6,0,2,0,1
29,21,0,1,1,0,3,0,4,0,1,6,0,0,0,1
22,17,4,0,0,0,0,0,4,0,0,1,0,1,0,0
47,13,3,1,1,0,0,0,4,0,0,6,0,0,1,1
48,16,0,0,0,0,0,0,4,0,0,1,0,0,0,0
35,19,0,1,1,0,0,0,2,1,0,6,0,0,0,0
3,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
1,12,4,1,0,3,0,0,0,0,0,3,0,0,0,1
0,10,4,1,0,3,0,0,0,0,0,0,0,0,0,1
3,15,4,0,0,0,0,0,4,0,0,6,0,2,1,1
16,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
16,15,0,0,0,0,0,0,4,0,0,6,0,2,0,0
0,11,4,1,0,2,0,0,0,0,0,0,0,0,0,0
1,12,4,0,0,7,0,2,0,3,0,6,0,2,0,0
29,17,0,0,1,0,0,0,4,0,0,3,0,2,0,0
5,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
2,15,4,0,0,1,0,0,4,0,0,6,0,2,0,1
9,15,4,1,0,0,0,0,4,1,0,1,0,0,0,0
0,11,4,0,0,1,0,0,0,1,0,0,0,2,0,0
24,20,0,0,0,0,0,0,4,1,0,6,0,2,0,0
25,15,4,1,1,0,0,2,4,0,0,3,0,0,0,1
15,21,0,0,0,0,0,0,4,2,0,6,0,2,0,0
17,18,0,0,0,0,0,2,4,1,0,1,0,2,0,0
24,15,0,1,0,0,0,2,3,1,0,1,0,0,0,0
43,21,2,0,0,0,0,2,4,1,0,3,0,0,0,0
3,18,4,1,0,0,0,0,4,3,0,6,0,0,0,0
26,13,0,1,0,0,0,0,4,1,0,1,0,0,0,1
8,12,0,0,1,0,0,0,4,0,0,6,0,2,0,1
25,10,2,0,0,0,4,0,4,0,1,1,0,1,0,0
0,10,4,0,0,7,0,0,0,0,0,0,0,2,0,1
33,18,2,0,0,0,0,0,4,0,0,1,0,2,0,0
25,20,0,1,0,0,0,0,4,3,0,1,0,0,0,0
42,0,0,0,0,0,3,0,4,0,1,6,0,0,0,0
4,17,4,1,0,0,3,0,4,0,1,1,0,0,0,0
42,16,0,0,0,0,0,0,4,1,0,1,0,0,0,0
44,14,0,1,0,0,0,0,4,0,0,1,0,0,0,0
44,18,2,0,1,0,0,0,4,0,0,3,0,0,1,1
19,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
13,19,4,1,0,0,0,2,4,0,0,1,0,0,0,0
34,16,0,1,0,0,0,0,4,3,0,1,0,0,0,0
36,15,0,0,0,0,3,0,4,0,1,1,0,0,0,0
4,14,4,1,0,0,0,0,4,3,0,1,0,0,0,0
35,20,0,0,0,0,3,0,4,0,1,6,0,2,0,0
0,11,4,0,0,2,0,0,0,0,0,0,0,2,0,0
27,16,0,0,1,0,0,0,4,0,0,6,0,2,0,1
18,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
15,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
34,18,2,0,0,0,3,0,4,0,1,1,0,2,0,0
10,18,4,1,0,0,0,0,4,1,0,3,0,0,0,0
10,18,4,1,0,0,0,0,4,1,0,6,0,0,0,0
8,15,4,1,0,0,0,0,4,0,0,1,0,0,0,1
44,11,2,1,1,0,4,0,2,0,1,1,0,0,0,1
38,12,2,0,0,0,0,0,4,0,0,1,0,0,0,0
29,20,0,0,0,0,0,0,4,3,0,6,0,2,0,0
0,11,4,1,0,1,0,0,0,3,0,0,0,0,0,0
34,19,0,1,1,0,0,0,4,0,0,1,0,0,0,0
48,18,1,1,0,0,0,0,4,1,0,6,0,0,0,1
1,12,4,0,0,1,0,0,0,2,0,6,0,2,0,0
34,0,0,1,0,0,4,0,4,3,1,1,0,0,0,0
35,15,0,0,0,0,0,0,4,3,0,6,0,2,0,0
4,18,4,0,0,0,0,0,4,3,0,6,0,2,0,0
12,15,0,0,0,0,0,2,4,3,0,6,0,2,0,0
15,15,4,0,1,0,3,2,4,0,1,6,0,2,0,1
11,17,4,1,0,0,0,0,4,3,0,6,0,0,0,0
1,12,4,1,0,7,0,0,0,3,0,1,0,0,0,0
0,12,4,0,0,1,0,0,0,0,0,0,0,2,1,0
5,18,4,1,0,0,0,2,4,3,0,1,0,0,0,0
1,13,4,1,0,7,0,0,0,3,0,6,0,0,0,0
20,11,0,1,0,0,3,0,4,0,1,1,0,0,0,0
22,0,0,0,0,0,4,0,4,0,1,6,0,2,0,0
0,11,4,0,0,1,0,2,0,3,0,0,0,2,0,0
40,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0
22,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
47,18,0,0,1,0,0,0,4,3,0,1,0,0,0,0
46,15,0,1,0,0,0,0,2,3,0,1,0,0,0,0
14,12,4,1,0,0,0,2,4,0,0,1,0,0,0,0
8,18,4,0,0,0,4,2,4,0,1,1,0,2,0,0
7,15,4,0,1,0,0,2,4,0,0,1,0,2,1,0
39,17,0,1,0,0,0,0,4,0,0,1,0,0,0,0
32,15,0,0,1,0,4,0,4,0,1,1,0,2,0,1
1,12,4,1,0,1,0,0,0,0,0,6,0,0,0,1
26,10,0,0,0,0,0,0,4,1,0,3,0,2,0,0
1,12,4,1,0,1,0,0,0,1,0,6,0,0,0,0
23,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
13,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
25,15,2,0,0,0,4,0,4,0,1,1,0,2,0,0
4,15,4,0,0,0,4,0,4,0,1,6,0,1,0,0
0,10,4,0,0,7,4,0,0,0,1,0,0,2,0,1
24,21,0,1,0,0,4,0,4,1,1,1,0,0,0,0
14,20,0,0,0,0,4,0,4,1,1,6,0,2,1,0
34,15,2,1,0,0,0,0,4,0,0,1,0,0,0,0
17,15,0,0,0,0,4,0,4,0,1,6,0,1,0,0
