age,workclass,education,marital-status,occupation,native-country,relationship,hours-per-week,gender,race,income
25,4,12,0,9,38,1,31,0,1,0
33,2,11,2,6,38,0,39,1,1,0
15,2,11,2,11,38,0,39,1,1,1
27,2,12,2,3,38,0,49,1,1,1
31,2,15,2,3,38,0,59,1,1,1
31,5,10,2,9,38,0,44,1,1,1
26,2,12,4,9,38,1,59,1,1,1
30,4,12,0,9,38,1,39,1,1,1
12,2,9,4,3,38,1,49,1,1,1
20,2,9,2,3,38,0,44,1,1,1
15,2,11,4,5,38,2,59,1,1,0
21,4,11,2,2,38,0,39,1,1,1
42,4,15,2,11,38,5,78,0,1,1
33,2,9,0,11,38,1,44,1,1,0
20,2,9,2,3,38,0,49,1,1,1
24,2,7,4,7,38,1,39,1,1,1
22,5,9,4,0,38,1,39,1,1,1
34,1,15,6,0,38,1,39,0,1,0
31,2,11,2,0,10,5,39,0,1,1
29,2,12,0,3,38,1,44,0,1,1
2,2,15,4,7,38,3,29,0,1,0
34,2,9,0,11,38,1,59,0,1,0
18,2,15,2,2,38,0,59,1,1,1
19,2,15,2,2,38,0,39,1,1,1
35,1,12,2,9,38,5,39,0,1,1
13,2,9,4,3,10,1,44,0,1,0
27,4,9,2,11,38,0,44,1,1,1
52,5,14,2,0,38,0,33,1,1,1
15,2,15,4,9,38,3,39,0,1,0
6,2,15,4,12,38,1,39,0,1,0
6,2,11,4,3,38,1,39,0,1,0
18,2,11,2,6,38,0,39,1,1,1
26,0,9,2,11,38,0,59,1,1,1
24,2,7,2,9,38,5,39,0,1,1
40,4,11,2,3,38,0,0,1,1,1
18,2,7,2,3,38,0,49,1,1,1
29,2,15,0,11,38,1,49,1,1,0
16,2,9,2,0,38,0,41,1,1,1
12,2,9,2,11,38,0,44,1,1,1
24,2,11,0,0,38,4,39,0,1,0
34,2,9,2,5,38,0,39,1,1,1
12,2,9,2,11,38,0,40,1,1,1
31,4,8,2,3,38,5,24,0,1,1
20,3,9,0,11,38,1,59,0,1,0
40,4,15,2,2,38,0,39,1,1,1
9,2,15,4,9,38,1,34,0,1,0
39,4,15,2,3,38,0,49,1,1,1
16,2,9,2,9,38,0,73,1,1,1
5,2,11,2,2,38,0,39,1,1,0
26,3,14,2,3,38,0,39,1,1,1
3,2,15,4,5,38,3,19,1,1,0
0,2,1,4,0,38,3,19,0,1,0
22,1,9,0,0,38,4,34,0,1,0
31,2,11,0,10,38,1,39,1,1,0
25,2,12,2,9,38,0,39,1,1,1
15,2,9,0,2,38,1,49,1,1,1
44,2,15,2,11,38,0,39,1,1,1
19,1,10,2,9,38,0,49,1,1,1
10,2,11,2,5,38,0,39,1,1,1
25,0,0,2,0,25,0,39,1,1,1
2,2,1,4,7,38,3,17,1,1,0
9,2,15,2,3,38,0,41,1,1,1
21,2,15,2,2,38,0,39,1,1,1
18,2,15,2,6,38,0,45,1,1,1
13,2,9,2,9,38,0,46,1,1,1
20,5,11,0,0,38,4,24,0,1,0
6,2,15,2,11,38,0,44,1,1,1
41,5,11,2,3,38,0,39,1,1,1
16,2,15,0,3,38,4,39,0,1,0
11,4,15,4,2,38,1,39,1,1,0
19,2,11,2,13,38,0,39,1,1,1
45,0,6,0,7,38,4,39,0,1,0
44,2,11,0,7,38,2,95,0,1,0
6,2,11,4,2,38,4,39,1,1,0
2,2,11,4,6,38,2,44,1,1,0
24,4,11,2,2,38,0,39,1,1,1
9,2,11,4,7,38,4,39,1,1,0
18,5,11,4,7,38,2,39,1,1,0
22,2,8,5,0,38,3,39,0,1,0
17,4,1,2,4,38,0,70,1,1,0
29,2,12,2,9,38,0,44,1,1,1
18,2,15,2,11,38,0,44,1,1,1
18,2,9,2,11,38,0,39,1,1,1
18,2,11,2,2,38,0,44,1,1,1
20,2,11,2,7,29,5,59,0,0,1
23,2,11,2,13,38,0,29,1,1,0
46,2,11,2,2,38,0,39,1,1,1
16,2,11,0,2,38,1,39,1,1,0
18,4,11,2,2,38,0,87,1,1,1
29,2,11,2,7,38,0,49,1,1,0
17,2,11,2,2,38,0,39,1,1,0
49,4,1,6,3,38,1,81,0,1,1
21,2,6,2,2,38,0,39,1,1,0
1,2,1,2,5,38,3,39,1,1,0
39,2,9,2,0,38,0,49,1,1,1
1,2,11,4,0,38,3,19,0,1,0
16,2,8,2,2,38,0,39,1,1,1
16,4,8,2,4,38,0,64,1,1,0
43,4,11,2,2,38,0,19,1,1,1
27,4,15,2,4,38,0,95,1,1,0
21,1,9,2,9,38,0,44,1,1,1
41,4,15,2,4,38,0,34,1,1,1
38,0,11,2,13,38,0,39,1,1,1
26,2,15,2,2,38,0,59,1,1,1
41,2,0,2,13,38,0,39,1,1,1
8,2,15,3,0,38,4,21,0,1,0
43,2,11,2,7,38,5,39,0,1,1
3,2,15,4,7,38,3,29,1,1,0
4,2,1,4,0,38,2,39,0,1,0
18,4,11,0,6,38,4,39,1,1,0
30,2,15,2,0,38,0,41,1,1,1
14,2,11,4,7,38,1,39,1,1,0
24,3,7,2,9,38,0,49,1,1,1
37,4,15,2,2,38,0,47,1,1,1
4,2,15,4,7,38,3,14,1,1,0
49,4,1,0,7,38,1,39,0,1,1
16,2,15,2,2,38,0,39,1,1,1
21,2,6,2,4,25,0,59,1,1,0
36,2,15,6,3,38,1,53,0,1,1
23,2,15,0,6,38,4,47,0,1,1
26,4,15,2,4,38,0,49,1,1,1
2,2,1,4,13,38,2,9,1,1,0
22,2,0,2,6,38,0,59,1,1,0
0,2,6,4,7,38,3,9,0,1,0
14,2,12,4,9,38,1,49,0,1,1
13,2,11,4,0,38,4,39,0,1,1
6,2,15,4,0,38,2,39,0,1,0
35,2,11,2,11,38,0,43,1,1,1
2,2,2,4,0,38,1,39,0,1,0
6,2,15,2,2,38,0,49,1,1,1
12,2,11,2,4,38,0,59,1,1,1
44,3,11,2,2,38,0,39,1,1,1
24,5,9,4,9,38,1,39,0,1,0
14,2,3,2,5,25,0,34,1,1,0
21,4,9,4,2,38,1,29,1,0,0
9,5,15,2,7,38,0,39,1,1,1
11,2,9,2,9,38,0,39,1,1,1
42,1,9,2,9,38,0,49,1,1,1
23,2,12,2,9,38,0,49,1,1,1
64,2,5,6,3,38,1,1,0,1,0
12,1,15,0,0,38,4,39,0,1,0
8,2,11,0,0,38,2,39,0,1,0
33,2,11,2,4,38,0,47,1,1,1
38,2,15,6,4,38,1,61,1,1,1
24,2,9,0,7,38,1,95,0,1,1
39,5,10,2,9,2,1,39,1,0,1
25,2,9,2,9,38,0,39,1,1,1
43,2,11,2,9,38,0,39,1,1,1
24,1,15,0,0,38,4,39,0,1,0
2,2,15,4,7,38,1,19,0,1,0
14,2,15,2,2,38,0,44,1,1,1
44,2,5,2,13,38,0,49,1,1,0
50,5,0,6,7,38,1,11,0,1,0
25,2,15,2,12,38,0,39,1,1,1
4,2,15,4,11,38,3,34,0,1,0
17,4,11,2,13,38,0,34,1,1,1
30,5,15,2,2,38,0,39,1,1,1
38,4,6,2,4,38,0,29,1,1,0
17,2,11,2,3,38,0,49,1,1,1
18,2,15,2,3,38,0,54,1,1,1
28,1,12,2,9,38,0,49,1,1,1
4,4,15,4,0,38,3,14,0,1,0
0,4,0,4,0,38,3,9,1,1,0
25,0,12,2,9,38,0,39,1,1,1
1,2,15,4,7,38,3,14,0,1,0
34,2,12,2,3,38,0,49,1,1,1
36,2,11,2,13,38,0,39,1,1,1
2,2,15,4,6,38,3,29,0,1,0
31,3,14,2,9,38,0,39,1,1,1
36,2,15,2,0,38,0,49,1,1,1
26,4,15,2,4,38,0,49,1,1,1
4,2,15,4,5,38,3,39,1,1,0
7,2,4,2,4,25,0,59,1,1,0
8,4,11,2,11,38,0,49,1,1,1
11,5,12,2,3,38,0,39,1,1,0
15,4,0,2,3,38,0,44,1,1,0
16,2,5,2,4,25,0,39,1,1,0
35,2,3,2,6,25,0,39,1,1,1
7,2,15,4,12,38,3,39,1,1,1
17,2,3,2,2,25,0,39,1,1,0
18,2,4,2,5,25,0,39,1,1,0
23,2,5,0,4,38,4,39,0,1,0
2,2,11,2,2,38,0,34,1,1,0
20,2,1,2,13,38,0,39,1,1,1
0,2,1,4,7,38,3,14,0,1,0
28,2,8,2,2,38,0,39,1,1,1
1,1,0,4,7,38,3,24,1,1,0
7,2,9,2,6,38,0,39,1,1,0
14,5,15,4,2,38,1,39,1,1,0
25,4,9,2,3,38,0,39,1,1,1
20,2,15,2,2,38,0,44,1,1,1
18,2,11,2,6,38,0,39,1,1,0
12,2,11,2,13,38,0,39,1,1,0
29,2,11,2,2,38,0,59,1,1,1
36,2,11,2,2,38,0,39,1,1,1
44,2,9,2,6,38,0,39,1,1,1
35,2,8,2,3,38,0,39,1,1,1
23,2,9,2,11,38,0,49,1,1,1
18,2,2,4,4,38,1,19,1,1,0
10,4,11,2,4,38,0,49,1,1,0
27,4,11,2,4,38,0,59,1,1,0
21,2,11,2,13,38,0,95,1,1,1
24,5,11,2,12,38,0,39,1,1,1
23,2,11,2,13,38,0,39,1,1,1
15,5,9,2,12,38,0,19,1,1,1
9,2,9,2,12,38,5,11,0,1,0
42,2,11,2,5,38,0,39,1,1,1
32,1,11,2,13,38,0,39,1,1,0
23,2,2,2,2,38,0,49,1,1,1
1,2,1,4,7,38,3,14,1,1,0
29,2,11,2,13,38,0,39,1,1,1
32,2,5,2,6,38,0,37,1,0,1
8,1,9,4,9,38,1,39,0,1,0
39,4,11,2,11,38,0,39,1,1,1
15,4,11,0,7,38,4,44,0,1,0
43,4,8,2,7,38,5,39,0,1,0
22,2,15,2,13,38,0,42,1,1,0
19,1,15,2,2,38,0,39,1,1,0
20,2,15,2,2,38,0,44,1,1,1
33,4,8,2,11,38,0,59,1,1,1
16,4,8,2,9,38,5,49,0,1,1
13,4,9,3,2,38,1,59,1,1,1
37,2,12,2,11,38,0,67,1,1,1
18,2,11,2,4,38,0,49,1,1,1
21,2,15,2,6,38,0,59,1,1,1
44,2,15,2,11,38,0,39,1,1,0
16,2,11,2,11,38,0,49,1,1,1
9,2,11,0,0,38,1,61,0,1,0
45,2,3,2,5,25,0,39,1,1,1
15,4,11,0,3,38,4,39,0,1,0
11,2,15,4,7,38,1,29,0,1,0
11,2,9,0,9,38,1,39,0,1,1
23,2,8,4,0,38,1,39,0,1,0
34,2,11,2,5,38,0,39,1,1,1
8,2,11,4,13,38,3,39,1,1,0
3,2,15,4,6,38,3,39,0,1,0
1,5,1,4,0,38,3,4,0,1,0
14,0,11,2,4,38,0,39,1,0,0
28,3,15,2,6,38,0,49,1,1,0
34,2,7,2,9,38,5,39,0,1,1
29,2,10,2,9,38,0,39,1,1,1
3,2,15,4,0,38,3,39,0,1,0
1,2,15,4,0,38,3,14,1,1,0
12,2,11,2,2,38,0,39,1,0,0
17,1,15,2,13,38,0,39,1,1,1
7,5,9,4,9,38,1,39,1,1,0
30,2,15,2,0,38,5,39,0,1,1
23,1,15,2,0,38,5,39,0,1,1
1,2,15,0,7,38,3,14,1,1,0
0,2,0,4,7,38,3,24,0,1,0
13,2,9,2,0,38,0,39,1,1,0
33,2,15,2,3,38,0,39,1,1,1
32,3,7,2,2,38,0,39,1,1,1
9,2,8,4,2,38,3,47,1,1,0
21,2,11,2,6,38,0,39,1,1,1
33,1,9,0,9,38,4,49,0,1,1
38,4,15,2,4,38,0,70,1,1,1
12,5,9,4,10,38,3,39,0,1,1
2,4,15,4,4,38,3,39,1,1,0
22,4,15,2,4,38,0,78,1,1,1
25,2,11,0,0,38,4,39,0,1,0
33,2,9,3,11,10,1,19,0,1,0
7,2,11,4,6,38,1,39,1,1,1
9,2,11,4,13,38,1,39,1,1,0
18,2,15,2,4,25,0,39,1,1,0
33,4,11,2,11,7,0,54,1,1,1
29,4,14,2,9,38,0,39,1,1,1
19,4,14,2,9,38,0,59,1,1,1
49,3,0,2,4,38,0,49,1,1,0
31,2,8,0,9,38,1,49,1,1,1
15,2,15,0,4,38,1,53,0,1,0
48,0,15,2,0,38,0,47,1,1,1
13,2,15,2,6,38,0,47,1,1,0
27,4,15,2,4,38,0,70,1,1,0
0,4,1,4,4,38,3,19,1,1,0
41,2,8,2,2,38,0,39,1,1,1
26,2,15,2,0,38,0,34,1,1,1
2,2,15,4,0,38,3,19,0,1,0
1,2,15,4,7,38,3,19,1,1,0
30,2,11,2,0,38,0,37,1,1,0
19,3,11,4,4,38,1,49,1,1,0
31,2,15,2,13,38,0,59,1,1,0
7,1,15,4,0,38,1,39,1,1,0
8,2,15,4,11,38,1,44,1,1,0
7,2,15,4,11,22,1,39,1,0,0
5,2,15,4,7,38,1,39,0,1,0
5,2,15,4,7,38,1,39,1,1,0
9,2,15,4,11,38,1,39,0,1,0
5,5,9,2,9,8,0,19,1,1,0
22,4,11,2,2,38,0,59,1,1,1
23,2,8,0,2,38,4,39,0,1,0
39,2,11,2,11,38,0,44,1,1,1
20,2,12,2,3,38,0,59,1,1,1
32,2,9,2,11,38,0,43,1,1,1
6,2,15,5,11,38,3,39,0,1,0
10,2,11,3,7,38,4,39,0,1,0
8,2,2,4,7,38,2,39,1,1,0
19,2,7,2,3,38,0,43,1,1,1
12,2,15,2,3,38,0,47,1,1,1
34,4,15,2,9,38,5,39,0,1,1
13,2,7,2,9,38,0,39,1,1,1
26,2,15,2,2,38,0,39,1,1,1
21,2,11,2,13,38,0,54,1,1,1
0,2,11,4,0,38,3,4,0,1,0
8,2,11,4,11,38,4,39,0,1,0
37,2,15,0,7,38,1,46,0,1,0
27,0,15,2,2,38,0,39,1,1,1
31,2,11,6,5,38,2,47,0,1,0
33,5,15,0,3,38,1,39,0,1,0
6,2,8,2,2,38,0,39,1,1,0
39,2,11,2,13,38,0,39,1,1,0
16,2,11,2,13,38,0,39,1,1,1
20,4,8,2,2,38,0,29,1,1,1
6,2,11,4,2,38,1,29,1,1,0
30,2,15,2,3,38,0,39,1,1,1
5,2,15,2,11,38,0,44,1,1,1
9,2,15,2,11,38,5,39,0,1,1
29,2,9,2,10,38,0,39,1,1,1
2,2,15,4,11,38,3,8,0,1,0
17,2,15,4,2,38,1,39,1,1,0
22,2,7,0,9,38,4,39,0,1,1
24,2,8,0,12,38,1,39,0,1,0
10,2,15,2,13,38,0,47,1,1,1
21,5,15,2,0,38,0,26,1,1,0
28,4,15,2,5,38,0,39,1,1,1
16,2,11,2,9,38,0,34,1,1,1
21,2,11,2,2,38,0,49,1,1,1
4,2,11,4,11,38,3,39,1,1,0
23,2,11,2,5,38,0,39,1,1,1
2,2,11,4,7,38,3,19,0,1,0
1,2,11,4,7,38,3,29,0,1,0
26,2,11,2,13,38,0,39,1,1,1
3,2,11,4,5,38,3,39,1,1,0
0,2,0,4,7,38,3,15,0,1,0
9,0,15,2,3,38,0,31,1,1,0
20,1,11,2,7,38,0,39,1,1,1
45,4,12,2,9,38,0,39,1,1,1
21,2,14,2,9,38,5,39,0,1,1
45,4,9,2,2,38,0,54,1,1,1
15,2,11,2,3,38,0,69,1,1,0
35,1,11,2,2,38,0,39,1,1,1
7,2,11,4,7,38,3,34,1,1,0
19,2,9,0,0,38,4,39,0,1,0
27,3,9,2,4,38,0,54,1,1,1
2,2,11,4,6,38,4,29,1,1,0
1,2,11,4,11,38,2,24,1,1,0
19,2,0,5,6,38,1,39,0,1,0
15,2,5,0,7,38,4,39,0,1,0
16,2,11,4,4,38,1,39,1,1,0
2,2,11,4,5,38,3,29,1,1,0
30,4,11,2,13,38,0,41,1,1,1
24,2,11,0,2,38,1,39,1,1,0
2,2,15,4,2,38,1,39,1,1,0
1,2,11,4,0,38,1,24,0,1,0
13,2,8,2,6,38,0,39,1,1,1
43,2,8,6,2,38,1,29,0,1,0
27,2,2,2,13,38,0,39,1,1,0
32,2,0,2,2,38,0,39,1,1,1
6,2,11,3,6,38,1,39,1,1,0
6,2,11,0,5,38,1,49,1,1,0
43,2,11,0,3,38,1,39,0,1,1
12,4,12,2,2,38,0,29,1,1,0
28,2,11,0,3,38,1,45,0,1,0
13,2,8,2,0,38,5,23,0,1,0
32,2,11,2,2,38,0,39,1,1,1
40,2,15,2,2,38,0,44,1,1,1
31,3,15,2,4,38,0,49,1,1,1
20,2,11,2,2,38,0,39,1,1,0
10,2,11,2,2,38,0,39,1,1,0
8,2,7,2,11,38,0,44,1,1,1
27,2,9,2,2,38,0,49,1,1,1
24,2,15,3,7,38,4,39,1,1,0
34,2,11,2,2,38,0,39,1,1,1
22,4,11,2,2,38,0,39,1,1,1
22,2,11,2,3,38,0,29,1,1,0
22,1,12,4,9,38,1,49,0,1,1
26,4,9,0,9,38,4,49,1,1,0
20,2,9,2,3,38,0,39,1,1,1
19,4,9,2,3,38,0,49,1,1,1
44,2,3,2,6,38,0,59,1,1,1
26,2,15,2,2,38,0,39,1,1,1
13,2,15,2,3,38,0,49,1,1,1
4,5,15,4,0,38,1,14,0,1,0
36,2,12,2,9,38,0,39,1,1,1
22,2,9,2,9,38,0,39,1,1,1
45,3,9,2,4,38,0,59,1,1,1
57,2,15,2,11,38,0,19,1,1,1
27,2,12,2,9,38,0,39,1,1,1
20,2,9,2,3,38,0,39,1,1,1
29,2,11,2,7,38,5,39,0,1,0
7,2,8,2,13,38,0,39,1,1,1
33,2,11,2,3,38,0,39,1,1,1
6,2,15,4,5,38,3,24,1,1,0
22,2,11,0,8,38,4,21,0,1,0
15,4,9,2,2,38,0,39,1,1,0
5,2,11,4,5,38,4,44,1,1,0
10,2,1,4,5,38,2,39,1,1,0
5,2,11,4,11,38,1,59,1,1,0
12,2,11,2,5,38,0,44,1,1,0
12,2,8,2,6,38,0,47,1,1,0
0,2,6,4,7,38,3,34,0,1,0
8,1,11,0,0,38,1,34,0,0,0
27,1,8,0,6,38,4,39,1,0,0
11,2,11,4,10,38,4,39,0,0,0
36,5,10,2,0,38,0,49,1,1,1
29,2,11,2,2,38,0,39,1,1,1
43,2,5,2,2,38,0,39,1,1,0
0,2,2,4,7,38,2,24,0,1,0
28,2,9,2,3,38,0,39,1,1,1
28,4,15,2,2,38,0,59,1,1,0
24,2,11,2,2,38,0,70,1,1,1
0,2,0,4,7,38,3,39,1,1,0
31,2,15,4,3,38,1,70,1,1,0
21,2,15,5,7,38,1,70,0,1,1
64,3,15,2,11,38,0,34,1,1,1
14,2,11,2,5,38,0,44,1,1,0
29,2,15,2,2,38,0,39,1,1,1
27,5,11,4,2,38,1,39,1,1,0
22,2,11,0,4,38,1,39,0,1,0
23,2,11,2,0,38,5,11,0,1,1
27,2,8,2,10,38,0,39,1,1,0
50,2,8,0,7,38,1,23,0,1,0
15,2,12,2,3,38,0,59,1,1,1
47,3,15,6,3,38,4,69,0,1,1
25,2,15,2,2,38,0,51,1,1,1
2,2,11,4,5,38,3,51,1,1,0
0,2,1,4,2,38,3,15,1,1,0
43,2,15,2,11,38,0,39,1,1,0
25,2,11,2,2,38,0,39,1,1,1
34,2,15,2,2,38,0,39,1,1,1
5,2,11,4,7,38,3,39,0,1,0
23,2,8,2,9,38,0,39,1,1,1
32,2,15,0,0,38,1,39,0,1,0
51,3,8,6,11,38,1,49,0,1,1
10,4,9,2,3,38,0,49,1,1,1
14,2,15,0,3,38,4,39,0,1,0
14,2,15,0,2,38,1,59,1,1,1
14,2,11,2,2,38,0,39,1,1,1
18,0,11,2,9,38,0,59,1,1,1
26,4,9,2,3,38,0,59,1,1,0
22,2,15,2,3,38,5,42,0,1,1
9,2,9,2,9,38,0,39,1,1,1
28,4,15,2,13,38,0,39,1,1,0
11,2,15,2,12,38,0,69,1,1,0
21,2,11,4,2,38,1,39,1,1,1
49,3,2,2,11,38,0,19,1,1,0
31,4,15,2,11,38,0,69,1,1,1
0,2,2,4,7,38,3,5,0,1,0
18,2,11,2,3,38,0,34,1,1,1
11,2,11,2,7,38,3,34,0,1,0
20,2,11,4,2,38,4,39,1,1,1
46,2,11,6,7,38,2,39,0,1,0
11,2,11,2,2,38,0,44,1,1,1
34,2,1,2,6,38,0,39,1,1,1
23,2,6,0,2,38,4,39,1,1,1
20,2,1,2,4,38,0,39,1,1,0
1,0,11,4,5,38,3,49,1,1,0
30,2,15,2,2,38,0,39,1,1,1
1,2,11,4,2,38,3,29,1,1,0
13,2,11,2,11,38,0,54,1,1,1
31,2,15,2,6,38,0,39,1,1,1
1,2,11,4,7,38,3,14,1,1,0
42,5,11,6,0,38,1,39,0,1,1
36,5,10,2,9,38,0,49,1,1,1
17,5,10,2,9,38,5,49,0,1,1
6,5,15,2,9,38,0,29,1,1,0
3,2,15,4,7,38,1,39,0,1,0
4,2,15,4,7,38,1,36,0,1,0
31,5,10,2,9,38,5,45,0,1,1
22,2,15,0,11,38,4,39,0,1,0
8,2,11,2,11,38,0,29,1,1,0
19,2,4,2,6,25,0,39,1,1,1
1,2,6,4,6,25,3,39,1,1,0
1,4,6,4,4,25,2,39,0,0,0
24,2,3,2,4,25,0,39,1,1,0
1,2,1,4,7,38,3,7,1,1,0
3,2,1,2,4,25,3,39,1,1,0
12,2,15,4,4,38,4,49,1,1,1
10,2,15,0,0,38,2,39,0,1,0
35,3,9,2,11,38,0,54,1,1,1
0,2,1,4,11,38,3,29,1,1,0
9,2,11,2,5,38,2,39,1,1,0
42,4,15,2,4,38,0,59,1,1,1
10,2,9,2,3,38,0,39,1,1,1
12,2,2,2,7,2,0,49,1,0,1
17,2,11,2,4,38,0,59,1,1,1
28,4,9,2,11,38,0,47,1,1,1
29,2,9,2,3,38,0,54,1,1,1
11,2,15,2,0,38,0,39,1,1,0
10,2,11,6,2,38,4,25,0,1,0
53,2,11,0,5,38,1,14,1,1,1
34,2,11,6,7,38,1,23,0,1,0
33,1,12,2,9,38,0,51,1,1,1
3,2,15,4,11,38,3,27,0,1,0
27,1,9,0,9,38,3,59,0,1,0
27,3,11,2,2,38,0,44,1,1,1
5,2,11,4,7,38,1,39,0,1,0
23,2,15,2,12,38,0,39,1,1,1
37,0,11,2,9,38,0,39,1,1,1
44,4,5,2,4,38,0,55,1,1,1
11,2,11,0,6,38,3,39,1,1,0
11,2,11,2,6,38,0,39,1,1,0
5,2,12,4,11,38,2,20,0,1,0
15,4,9,2,11,38,2,44,1,1,1
73,2,11,2,6,38,0,39,1,1,0
49,4,8,2,4,38,0,94,1,1,1
22,2,15,2,3,38,0,49,1,1,1
20,2,11,2,11,38,0,49,1,1,1
50,3,15,2,11,38,0,39,1,1,0
41,2,15,2,11,38,0,39,1,1,0
19,0,9,2,0,38,0,49,1,1,1
22,3,9,2,9,38,0,29,1,1,1
16,2,11,2,5,38,0,59,1,1,1
5,2,15,2,7,38,0,34,1,1,0
43,2,4,2,4,25,0,43,1,1,0
40,4,15,2,4,38,0,49,1,1,0
31,2,15,2,0,38,0,44,1,1,1
17,2,15,0,0,38,4,39,0,1,0
32,2,15,0,6,38,1,44,1,1,1
23,4,11,2,2,38,0,31,1,1,1
46,2,11,6,7,38,1,33,0,1,0
34,2,11,0,9,38,1,39,1,1,0
40,2,0,0,7,38,1,19,0,0,0
30,2,11,0,11,38,1,49,1,1,0
36,2,15,5,7,38,3,38,0,1,0
39,2,0,2,6,38,0,39,1,1,1
2,2,11,4,11,38,3,34,0,1,0
24,2,15,0,3,38,1,39,0,1,0
31,2,11,0,9,38,4,39,0,1,0
20,2,11,0,4,38,1,39,1,1,0
31,2,11,6,7,38,4,24,0,1,0
4,2,11,2,7,38,2,15,0,1,0
11,2,11,0,13,38,1,59,1,1,0
40,2,11,2,13,38,0,39,1,1,1
3,0,15,4,0,38,2,39,0,1,0
23,2,11,2,3,38,0,39,1,1,1
6,2,15,4,2,38,1,39,1,1,0
6,2,15,0,3,38,1,49,1,1,0
26,0,11,2,0,38,0,39,1,1,1
6,2,11,4,6,38,3,39,1,1,0
2,2,11,4,5,38,3,24,0,1,0
24,1,9,2,9,38,0,44,1,1,1
24,5,9,2,0,38,0,49,1,1,1
19,2,15,0,7,38,4,39,0,1,0
6,2,15,4,13,38,1,59,1,1,1
14,2,15,2,2,38,0,39,1,1,0
50,0,9,6,0,38,1,39,0,1,0
47,4,15,4,9,38,1,34,0,1,0
19,4,9,2,3,38,0,39,1,1,0
25,2,15,2,2,38,0,39,1,1,1
0,2,1,4,7,38,3,14,0,1,0
35,4,14,2,9,38,0,69,1,1,1
3,4,15,4,2,38,1,34,0,1,0
23,4,15,2,2,38,0,39,1,1,1
3,2,11,4,2,38,4,39,1,1,0
19,5,12,4,9,38,1,39,0,1,0
19,2,9,4,2,38,1,59,1,1,0
36,2,15,2,3,38,0,44,1,1,1
12,2,10,4,9,1,1,39,1,1,1
16,2,9,0,3,38,1,39,1,1,1
10,2,15,0,11,38,1,49,1,1,0
4,2,11,4,0,38,1,24,0,1,0
10,2,11,4,2,38,1,39,1,1,0
24,2,11,4,6,38,1,40,1,1,1
26,2,15,2,13,38,0,59,1,1,0
32,2,11,2,0,38,5,29,0,1,0
34,0,9,4,9,38,1,42,0,0,0
13,2,11,2,13,38,0,39,1,1,1
31,3,10,2,9,38,0,49,1,1,1
15,2,9,4,0,38,1,39,0,1,1
15,2,11,4,2,38,1,39,0,1,1
17,1,15,4,7,38,1,47,1,1,0
28,2,9,4,12,38,3,39,1,1,0
12,2,12,2,9,38,0,54,1,1,1
24,2,15,2,11,38,0,34,1,1,1
40,3,9,2,2,38,0,49,1,1,1
23,4,12,2,11,38,0,59,1,1,0
20,2,9,2,6,38,0,42,1,1,1
45,0,15,2,9,38,0,39,1,1,1
24,5,9,2,9,38,0,49,1,1,1
24,4,9,2,3,38,0,54,1,1,1
28,2,9,4,13,38,1,29,1,1,0
33,2,11,2,3,38,0,39,1,1,1
39,2,11,0,2,38,1,41,1,1,0
13,2,15,0,3,38,4,39,0,1,0
26,4,11,2,2,38,0,39,1,1,1
44,0,9,2,3,38,5,39,0,1,0
21,2,9,0,9,38,4,55,0,1,1
29,2,15,2,13,38,0,39,1,1,1
4,1,15,4,0,38,3,39,1,1,0
13,1,15,4,2,38,1,39,1,1,0
19,2,15,0,11,38,1,44,0,1,1
30,2,9,2,3,38,0,59,1,1,1
5,1,9,4,9,38,3,19,0,1,0
3,2,15,4,7,38,3,19,1,1,0
1,2,1,4,0,38,3,4,0,1,0
41,2,15,2,11,38,0,39,1,1,1
20,2,9,2,12,38,5,39,0,1,1
8,2,8,4,9,1,1,35,0,1,1
10,2,8,4,9,1,1,35,0,1,1
33,5,6,2,9,38,0,39,1,1,1
7,4,9,4,4,38,4,49,1,1,0
1,4,11,4,4,38,2,39,1,1,0
32,5,9,2,9,38,2,44,0,1,1
22,3,15,2,0,38,5,19,0,1,1
33,4,0,0,2,38,1,44,1,1,0
2,2,15,4,13,38,1,49,1,1,0
5,2,11,2,2,38,0,39,1,1,1
25,2,1,5,7,38,4,37,0,1,0
44,2,11,0,4,38,1,80,0,1,0
27,2,7,0,3,38,1,39,0,1,1
1,4,15,4,2,38,1,34,0,1,0
2,4,15,4,2,38,1,14,0,1,0
24,0,9,0,9,38,1,39,1,1,1
41,2,12,0,9,38,1,19,1,1,0
43,4,1,2,4,38,0,49,1,1,0
21,2,11,0,11,38,4,39,0,1,0
0,2,1,4,5,38,3,31,1,1,0
13,2,11,4,13,38,4,69,0,1,1
44,2,11,0,11,38,2,39,0,1,0
16,5,15,4,7,38,3,39,1,1,0
11,5,9,4,9,38,3,39,1,1,1
20,2,11,4,7,38,3,17,1,0,0
4,2,11,4,7,38,3,29,1,0,0
41,2,15,2,5,38,0,39,1,1,1
37,2,11,2,11,38,0,49,1,1,1
1,2,15,4,11,38,3,19,0,1,0
19,1,11,0,0,38,4,39,0,1,0
28,2,15,2,3,38,0,39,1,1,1
41,2,11,0,7,38,4,34,0,1,0
19,2,15,4,7,38,3,44,1,1,0
9,2,9,2,9,38,0,87,1,1,1
11,2,8,2,0,38,0,39,1,1,1
56,2,11,6,11,38,1,2,0,1,0
